url,fecha_publicacion,fecha_limite,titulo,empresa,ocupacion,descripcion,pais,region,tipo_contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA2MCAxMDI?lang=es,10/10/2025,24/10/2025,PEÓN/AYUDANTE DE SOLDADOR/A,,Trabajador de fábrica/trabajadora de fábrica,"EMPRESA DE ALHAMA NECESITA INCORPORAR PEÓN/AYUDANTE DE SOLDADOR/A
FUNCIONES PRINCIPALES DEL PUESTO DE TRABAJO:
- Ayudar al oficial de soldadura.
- Otras propias del puesto.
REQUISITOS PARA EL DESEMPEÑO DEL PUESTO DE TRABAJO:
- Se valorará experiencia en este puesto.
- Persona dispuesta para el trabajo en equipo, ordenada, flexible y con capacidad de adaptación.
CONDICIONES DEL PUESTO DE TRABAJO:
- Contrato indefinido a jornada completa.
- Incorporación inmediata.
- Salario: según convenio.
INSCRIPCIÓN EN LA OFERTA:
Si está inscrito/a en una oficina de empleo de la Región de Murcia y le interesa esta oferta de empleo, debe estar de alta en aplicación E-CV del SEF y puede presentar su candidatura pulsando el botón Inscribirse.
Si está inscrito/a en una oficina de que no pertenezca a la Región de Murcia, puede enviar su C.V. con sus datos de contacto a la siguiente dirección: sef-alhama-seleccion@carm.es, indicando en el asunto, el número de oferta. Importante:""Personas demandantes de empleo de la Región de Murcia que envíen su CV a través de este medio (correo electrónico) no se tendrán en cuenta en la preselección"".
El plazo de presentación de candidaturas finalizará el 24/10/2025
Datos de contacto:
CÓDIGO DE OFERTA: 142025006230 Puede consultar los servicios disponibles a través de la Oficina Virtual del SEF..

Para acceder al detalle de la oferta haga click aquí",España,Murcia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA4MCAxMDI?lang=es,10/10/2025,10/10/2025,AGENTES COMERCIALES,,representante comercial,"COMERCIAL DE APUESTAS DEPORTIVAS CON EXPERIENCIAL COMO COMERCIAL DE UN AÑO. IMPRESCINDIBLE CARNÉ DE CONDUCIR (VEHÍCULO DE EMPRESA). SUELDO ENTRE 1700 Y 1800 BRUTOS MENSUALES, CONTRATO INDEFINIDO, HORARIO DE L-V DE 08:30 A 17:00.
Datos de contacto:
CÓDIGO DE OFERTA: 052025008336 www.gobiernodecanarias.org/empleo.

Para acceder al detalle de la oferta haga click aquí",España,,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA4NyAxMDI?lang=es,10/10/2025,11/10/2025,AUXILIAR DE ENFERMERÍA (REF. 6966),,Auxiliar de enfermería,"FUNCIONES: Colaborar con los residentes en sus actividades básicas de la vida diaria: aseo, vestido, comida, toma de medicación, ir al baño, desplazarse, etc. Planificación y supervisión de actividades sociales y recreativas con otros profesionales del centro. Atención y seguimiento del estado de los residentes. Favorecer la autonomía y seguridad de los usuarios del centro. REQUISITOS: Título de ciclo formativo de grado medio de auxiliar de enfermería o certificado de profesionalidad de atención sociosanitaria a personas dependientes en instituciones sociales. SE VALORARÁ: Formación o experiencia en la ocupación. CONDICIONES: Contrato indefinido. Jornada completa, a turnos rotativos. Salario y demás condiciones laborales según convenio colectivo de establecimientos geriátricos del Principado de Asturias.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006966 Las personas interesadas enviarán curriculum vitae a la siguiente dirección de correo electrónico: afernandez@vitalcentro.com Indicar en el asunto del email: auxiliar de enfermería..

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA5MSAxMDI?lang=es,10/10/2025,31/10/2025,CONDUCTOR/A DE TELESCOPICA Y PALA CARGADORA,,,"FUNCIONES: Conducción de telescópica y pala cargadora. REQUISITOS: Poseer los carnets de conducción telescópica y pala cargadora y la prl de conducción de estos dos vehículos. CONDICIONES: - Contrato temporal. - Jornada completa. - Horario de lunes a viernes a turnos, de mañana-tarde-noche - Condiciones salariales 23.000 euros brutos anuales - Puesto de trabajo ubicado en Montañana.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008083 OFICINA DE EMPLEO ESPACIO EMPRESAS ZARAGOZA: - Llamando al TELÉFONO 976 716 219 de 9 a 14 horas indicando número de oferta y DNI o NIE. - Mandando un correo electrónico a empresasz.inaem@aragon.es indicando en el asunto nº de oferta y su nº de DNI o NIE Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA5NCAxMDI?lang=es,10/10/2025,31/10/2025,AUXILIAR VENTAS CARNICERÍA,,Vendedor especializado en carnicería y productos cárnicos/vendedora especializada en carnicería y productos cárnicos,"DESCRIPCIÓN: Carnicería ubicada en el código postal 50014 (Barrio de Jesús). REQUISITOS: Experiencia en carnicería, pollería, charcutería o similar. FUNCIONES: Atención al cliente en mostrador y elaboración de producto. CONDICIONES: Jornada completa, horario de apertura establecimiento de 08:00 a 14:00 y de 17:30 a 20:30 y los sábados mañana, con los descansos correspondientes. Salario aproximado de 1.500 euros brutos aproximadamente.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008088 OFICINA EMPLEO INAEM-CENTRO (Doctor Cerrada 3): - Llamando al TELÉFONO 976216157 de 9 a 14 horas indicando número de oferta y DNI o NIE. - Si TIENE clave de Oficina Electrónica, agregar esta oferta a su cesta y pedirla a través de la opción Quiero ser candidato/a . Tutorial Cómo consultar y solicitar ofertas de empleo Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA5NyAxMDI?lang=es,10/10/2025,31/10/2025,TREBALLADOR/A SOCIAL A JORNADA PARCIAL,OFICINA DE TREBALL DEL SOC,Trabajador social/trabajadora social,"Entitat social de la Bisbal cerca 1 treballador/a social. S’ofereix un contracte a jornada parcial en horari de matins, a raó de 2-3 dies per setmana i 11h/setmana. Es requereix la corresponent titulació universitària. Requisitos:Treball social , Treball social , catalán (hablado Medio, escrito Medio) , español (hablado Medio, escrito Medio) Condiciones laborales:Contrato laboral indefinido , Jornada parcial mañana (11 horas - jornada semanal) , Otros datos de interés: Salari a concretar a l'entrevista..

Para acceder al detalle de la oferta haga click aquí",España,Girona,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA5OCAxMDI?lang=es,10/10/2025,31/10/2025,CAJEROS DE COMERCIO,OFICINA DE TREBALL DEL SOC,cajero/cajera,"SUPERMERCADO DE BCN BUSCA 4 CAJEROS/CAJERAS CON EXPERIENCIA MÍN. DE 1 AÑO. CONTRATO INDEFINIDO, 40 H/SEM, TURNOS ROTATIVOS DE MAÑANA Y TARDE Y 1.523,48 ¤/BRUTOS. LA SELECCIÓN SE HACE DE ACUERDO CON REQUISITOS DE PARTICIPACIÓN EN EL PROGRAMA DE SUBVENCIONES PARA LA CONTRATACIÓN LABORAL DE PERSONAS EN SITUACIÓN DE MAYOR VULNERABILIDAD (RESOLUCIÓN EMT/3278/2025). INTERESADOS/AS ENVIAR CV A OFERTESNOUBARRIS.SOC@GENCAT.CAT CON REF. 24550.
Datos de contacto:
CÓDIGO DE OFERTA: 092025024550 En caso de estar interesado/a en esta oferta de trabajo debe enviar un correo electrónico a la OFICINA DE TREBALL DE GUINEUETA ofertesnoubarris.soc@gencat.cat indicando el número de la oferta 09-2025-24550, sus datos identificativos (nombre y documento de identidad), sus datos de contacto (teléfono y correo electrónico) y currículum vitae..

Para acceder al detalle de la oferta haga click aquí",España,Barcelona,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA5OSAxMDI?lang=es,10/10/2025,15/10/2025,TÉCNICO OF. 1ª EN INSTALACIÓN DE PARARRAYOS,,Electricista,"La empresa en cuyo proceso de selección colaboran los SSPP de Empleo, ubicada en Parla, está especializada en la protección integral contra los rayos, y opera por todo el territorio nacional, aportando seguridad a personas, estructuras, bienes y equipos, a través de los servicios de protección, prevención, mantenimiento, instalaciones y estudios. Todo ello con el objetivo de ofrecer la máxima seguridad frente a fenómenos naturales, como lo son los rayos. Con el foco puesto en ello, la empresa necesita cubrir a la mayor brevedad posible un puesto de TÉCNICO EN INSTALACIONES DE PARARRAYOS, OFICIAL 1ª, con Perfil Instalador Electricista/Antenista o ""manitas"" de la construcción. SE REQUIERE: - No tener miedo a las alturas. - Experiencia valorable, no exigible. - Carné de conducción ""B"" - Disponibilidad para MOVILIDAD GEOGRAFICA de ÁMBITO NACIONAL. SE OFRECE: - Un Contrato INDEFINIDO a J/C, en horario de 7-15H. - Sueldo de 1.640 EUR/B en 14 pagas, ó 1.913 EUR/B en 12 pagas, para un sueldo anual de 22.960 EUR/B. - Gastos de dietas por kilometraje, alojamiento y manutención a cargo de la empresa. Sede de la empresa: Parla. INCORPORACIÓN INMEDIATA.
Datos de contacto:
CÓDIGO DE OFERTA: 132025008021 Interesados que reúnan el perfil pueden dirigir su candidatura a OFERTASOEFUENLABRADA@MADRID.ORG, indicando en el asunto del correo DNI/NIE, para una correcta identificación del candidato, y Ref. Oferta INSTALADORES ELECTRICISTAS/ANTENISTAS. Imprescindible, figurar inscrito ante los SSPP de Empleo, en situación de desempleo total o ""mejora de empleo"".

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAwMCAxMDI?lang=es,10/10/2025,15/10/2025,"PROFESOR/A DE FORMACIÓN PROFESIONAL, ÁMBITO CIENCIAS APLICADAS, PARA MURCIA.",,profesor de formación profesional/profesora de formación profesional,"Empresa necesita un Profesor/a de Formación Profesional de Ciencias Aplicadas, para Murcia.
FUNCIONES PRINCIPALES DEL PUESTO DE TRABAJO:
- Profesor titulado para impartir la asignatura de ámbito de Ciencias Aplicadas, en programas de formación profesional modalidad adaptada.
REQUISITOS PARA EL DESEMPEÑO DEL PUESTO DE TRABAJO:
-Cualquier título de Licenciado, Ingeniero o Arquitecto del área de Ciencias Experimentales y de la Salud o de las Enseñanzas Técnicas o cualquier título oficial de Graduado o Graduada o equivalente de la rama de conocimiento de Ciencias o de Ingeniería y Arquitectura.
- Acreditar una experiencia docente o una formación superior adecuada para impartir el currículo de la materia. (Biología y Geología, Física y Química, Matemáticas, Tecnología, Fisioterapia, Nutrición, etc.)
-ESTAR INSCRITO EN UNA OFICINA DE EMPLEO.
CONDICIONES DEL PUESTO DE TRABAJO:
-CONTRATO: Duración del programa, 10 meses, inicio en Octubre.
-JORNADA: Media Jornada, turno de mañanas.
-SALARIO: 1200 euros.
INSCRIPCIÓN:
Si está inscrito/a en una oficina de la Región de Murcia, puede presentar su candidatura pulsando el botón Inscribirse a través de E-Curriculum.
Datos de contacto:
CÓDIGO DE OFERTA: 142025006216 Puede consultar los servicios disponibles a través de Oficina Virtual del SEF..

Para acceder al detalle de la oferta haga click aquí",España,Murcia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAwNyAxMDI?lang=es,10/10/2025,31/10/2025,"EMPLEADOS ADMINISTRATIVOS COMERCIALES, EN GENERAL",,Asistente de departamento de ventas,"EMPRESA DEL SECTOR ASEGURADOR BUSCA COMERCIAL ADMINISTRATIVO/VA PARA TAREAS DE ATENCIÓN PRESENCIAL Y TELEFÓNICA, COMERCIALES, RECLAMACIÓN DE RECIBOS IMPAGADOS, RECEPCIÓN Y SEGUIMIENTO DE SINIESTROS. CONOCIMIENTOS DE OFIMÁTICA. SE VALORARÁN CONOCIMIENTOS DEL SECTOR ASEGURADOR.
Datos de contacto:
CÓDIGO DE OFERTA: 092025024559 En caso de estar interesado/a en esta oferta de trabajo debe enviar un correo electrónico a la OFICINA DE TREBALL DE GRANOLLERS FRANQUESES ofertesgranoll.soc@gencat.cat indicando el número de la oferta 09-2025-24559, sus datos identificativos (nombre y documento de identidad), sus datos de contacto (teléfono y correo electrónico) y currículum vitae..

Para acceder al detalle de la oferta haga click aquí",España,Barcelona,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAxMCAxMDI?lang=es,10/10/2025,10/10/2025,INTÉRPRETES DE LA LENGUA DE SIGNOS,,intérprete de lengua de signos,"INTÉRPRETE DE LENGUA DE SIGNOS PARA PUESTOS EN VARIOS CENTROS EDUCATIVOS EN LA ZONA DE LOS CRISTIANOS (TENERIFE). CONTRATO DE INTERINIDAD. JORNADA PARCIAL DE 20H. SEMANALES. SALARIO BRUTO MENSUAL DE 714?.
Datos de contacto:
CÓDIGO DE OFERTA: 052025008312 www.gobiernodecanarias.org/empleo.

Para acceder al detalle de la oferta haga click aquí",España,,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAxNSAxMDI?lang=es,10/10/2025,31/10/2025,INGENIERO/A,,técnico de mantenimiento y reparación/técnica de mantenimiento y reparación,"PUESTO DE INGENIERO PARA GESTIÓN DE PEDIDOS Y RECAMBIOS DE MAQUINARIA AGRÍCOLA EN EJEA DE LOS CABALLEROS (COMARCA DE LAS CINCO VILLAS) PROVINCIA DE ZARAGOZA. NECESARIA TITULACIÓN UNIVERSITARIA O EQUIVALENTE EN INGENIERÍA MECÁNICA, ELÉCTRICA O INDUSTRIAL. FUNCIONES DE ELABORACIÓN DE PRESUPUESTOS DE MAQUINARIA, RECAMBIOS Y ASESORAMIENTO TÉCNICO. SE VALORARÁN CONOCIMIENTOS DE INGLÉS, FRANCÉS O ALEMÁN. CONTRATO INDEFINIDO. JORNADA COMPLETA. INCORPORACIÓN INMEDIATA.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008078 NO IMPRIMA ESTA CARTA DESDE SU CESTA. IMPORTANTE: Si quiere ser candidato/a ENVÍE currículum vitae a ofertas.ejea@aragon.es indicando en el asunto del correo: referencia 022025008078 y su número de DNI/NIE. Es imprescindible estar dado de alta como desempleado o en mejora de empleo en las oficinas de empleo para poder participar en el proceso de selección. Desde la oficina se remitirán a la empresa los C.V. de los candidatos que cumplan los requisitos, será la empresa la que se pondrá en contacto si lo considera oportuno. No se tendrán en cuenta los C.V. que no se ajusten al perfil del puesto. Esta oferta caduca el 31/10/2025 o si se cubre antes..

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAxNiAxMDI?lang=es,10/10/2025,31/10/2025,ADMINISTRATIVO/A,,Empleado de oficina/empleada de oficina,"DESCRIPCIÓN Administrativo/a REQUISITOS Imprescindible ESO y formación de grado Medio o Superior en la rama de administrativo y conocimientos de ofimática. FUNCIONES Funciones propias de administrativo: Gestión de albaranes y facturas Gestión de personal Conocimientos en contabilidad y fiscales CONDICIONES Contrato indefinido a jornada parcial de 20 h/semana y salario según jornada y convenio. INFORMACIÓN SOBRE EL PROCESO DE SELECCIÓN Si quiere ser candidato y cumple los requisitos envie curriculum vitae en formato pdf a ofempleo.caspe@aragon.es indicando nº de oferta 8079 y nº de DNI .También a través de la web www.aragon.es/inaem si Vd. tiene clave en la oficina electrónica. Es necesario estar inscrito en su oficina de empleo. Esta oferta caduca el día que desaparezca de difusión salvo que se cubra antes.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008079 INAEM-CASPE. Enviar cv a ofempleo.caspe@aragon.es.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAxOCAxMDI?lang=es,10/10/2025,31/10/2025,AUXILIAR DE ENFERMERÍA,,Auxiliar de enfermería,"SE NECESITA AUXILIAR DE ENFERMERÍA EN SONSECA PARA REALIZAR LAS SIGUIENTES FUNCIONES: - Atención a las necesidades básicas que presenten los usuarios: alimentación, aseo, vestido, etc. - Control de la ingesta y deposiciones - Montaje y desmontaje, servicio de comedor. - Preparación y traslado de carros de comidas y bandejas de encamados a plantas - Control de los residentes que acuden y ausentan del comedor - Participación en actividades organizadas por el centro - Colaborar en la actividad de otros profesionales (fisioterapeuta, terapeuta ocupacional, etc.) - Seguimiento del plan de cuidados y órdenes médicas - Acompañamiento a residentes fuera del centro (consultas, urgencias, asuntos personales, etc.) - Limpieza de material clínico y ayudas técnicas de usuarios - Hechura de camas. - Distribución de ropa de residentes - Aseguramiento en la toma de medicación por parte de usuarios - Ordenar armarios de residentes - Observación y traslado a enfermería y médico de signos de alarma en usuarios - Otras funciones derivadas de la profesión y el puesto. CONDICIONES DEL PUESTO DE TRABAJO: - Tipo de contrato: LABORAL TEMPORAL - Duración: 6 meses prorrogable - Tipo de jornada: PARCIAL - Horario: 41% DE LA JORNADA DISTRIBUIDA EN LOS DÍAS CORRESPONDIENTES DE TRABAJO - Horas: 16 horas semanales - Salario: 6.796 ¤ Brutos Anuales - Convenio: DEPENDENCIA
Datos de contacto:
CÓDIGO DE OFERTA: 072025007591 Si te interesa esta oferta y cumples los requisitos envíanos tu curriculum Más información de esta y otras ofertas en nuestra Oficina Virtual (e-empleo.jccm.es/ofertas/jsp/inicio.jsp) La Oficina Emplea se reserva la facultad de modificar o retirar la oferta antes de la fecha límite de difusión. .

Para acceder al detalle de la oferta haga click aquí",España,Toledo,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAyMiAxMDI?lang=es,10/10/2025,31/10/2025,MANITAS DE MANTENIMIENTO (OFICIAL TERCERA ELECTRICISTA),,Electricista de obras,"EMPRESA DE TITULCIA PRECISA CUBRIR 2 PUESTOS DE OFICIAL 3ª ELECTIRICISTA PARA REALIZACION DE TRABAJOS DE REPARACIONES Y PEQUEÑAS INSTALACIONES EN LOCALES Y VIVIENDAS. OFRECEN CONTRATO TEMPORAL POR IT DE DURACION 12 MESES CON POSIBILIDAD DE INDEFINIDO. SALARIO DE 1400 EUROS NETOS EN 12 PAGAS (EL RESTO A CONVENIR SEGUN EXPERIENCIA Y TITULACION). HORARIO DE 8 A 18H (EXISTE FLEXIBILIDAD). IMPRESCINDIBLE CARNE DE CONDUCIR Y VEHICULO PARA PODER DESPLAZARSE HASTA TITULCIA. SE VALORARA CURSO PRL
Datos de contacto:
CÓDIGO DE OFERTA: 132025007889 INTERESADOS CONTACTAR CON OFICINA DE EMPLEO A TRAVES DEL CORREO ofertasoevaldemoro@madrid.org adjuntando CV. En el asunto especificar Numero de oferta 7889 y DNI/ NIE No se contestarán correos que: -no envíen CV y/o DNI -que no cumplan perfil. Para poder optar a esta oferta, es imprescindible tener su demanda en situación de alta. Puede solicitar cita a través de: https://www.comunidad.madrid/servicios/empleo/cita-previa-oficinas-empleo O realizar la gestión a través de la Oficina Virtual: https://www.comunidad.madrid/servicios/empleo/tu-oficina-virtual-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAzNyAxMDI?lang=es,10/10/2025,31/10/2025,EBANISTA/CARPINTER@ OFICIAL 1,,ebanista,"EBANISTA/CARPINTER@ Oficial 1ª para empresa en Coslada con 5 años de experiencia. EBANISTA/CARPINTER@ Oficial 1ª para empresa en Coslada con 5 años de experiencia. Funciones: Realización de mobiliario de madera a medida. Se ofrece: Contrato indefinido a jornada completa de lunes a viernes en horario de 8:00 a 13:30 y de 15:00 a 17:30h. Salario bruto/mes: 2.193,65¤ en 12 pagas. Personas interesadas que cumplan con el perfil deben enviar su CURRICULUM al mail OFOECOSLADA@MADRID.ORG, indicando en el asunto su número de DNI/NIE y Ref. 8020
Datos de contacto:
CÓDIGO DE OFERTA: 132025008020 OFOECOSLADA@MADRID.ORG.

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDAzOCAxMDI?lang=es,10/10/2025,31/10/2025,TÉCNICO/A DE RRHH,,Responsable de relaciones laborales,"Empresa de transportes ubicada en Logroño solicita TÉCNICO/A DE RRHH FUNCIONES: Realización de nóminas, seguros sociales, altas y bajas, contratos, seguimiento de IT/AT, gestión documental de empleados, SILTRA... SE REQUIERE: Grado en Relaciones Laborales o Ciencias del Trabajo Experiencia mínima de 2 años en área laboral Conocimiento del programa A3innuva, dominio de paquete Office SE OFRECE: Contrato Indefinido Horario de 08:30 a 17:30 de lunes a jueves y viernes de 08:30 a 15:30 Salario conforme convenio
Datos de contacto:
CÓDIGO DE OFERTA: 172025001876 Interesados enviar currículum actualizado a ofertaslogrono.empleo@larioja.org indicando en asunto REF1876ML y su número de NIF o NIE Imprescindible estar en situación de alta como demandante de empleo.

Para acceder al detalle de la oferta haga click aquí",España,La Rioja,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE0MSAxMDI?lang=es,10/10/2025,31/10/2025,TÉCNICO/A SUPERIOR EN FABRICACIÓN MECÁNICA,,Mecánico de maquinaria industrial/mecánica de maquinaria industrial,"PUESTO DE TÉCNICO SUPERIOR EN FABRICACIÓN MECÁNICA PARA EMPRESA DE MAQUINARIA AGRÍCOLA UBICADA EN EL POLÍGONO VALDEFERRÍN DE EJEA DE LOS CABALLEROS (COMARCA DE LAS CINCO VILLAS) PROVINCIA DE ZARAGOZA. FUNCIONES DE CONTROL DIMENSIONAL, MANEJO DE INSTRUMENTOS DE MEDIDA, INSPECCIÓN DE MERCANCÍAS RECIBIDAS (PIEZAS Y COMPONENTES MECÁNICOS DE DISTINTOS PROVEEDORES) Y ELABORACIÓN DE INFORMES DE LOTES INSPECCIONADOS. NECESARIA TITULACIÓN DE GRADO SUPERIOR. CONTRATO INDEFINIDO. JORNADA COMPLETA EN HORARIO DE MAÑANAS DE 6:00 H A 14:00 H. INCORPORACIÓN INMEDIATA.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008097 NO IMPRIMA ESTA CARTA DESDE SU CESTA. IMPORTANTE: Si quiere ser candidato/a ENVÍE currículum vitae a ofertas.ejea@aragon.es indicando en el asunto del correo: referencia 022025008097 y su número de DNI/NIE. Es imprescindible estar dado de alta como desempleado o en mejora de empleo en las oficinas de empleo para poder participar en el proceso de selección. Desde la oficina se remitirán a la empresa los C.V. de los candidatos que cumplan los requisitos, será la empresa la que se pondrá en contacto si lo considera oportuno. No se tendrán en cuenta los C.V. que no se ajusten al perfil del puesto. Esta oferta caduca el 31/10/2025 o si se cubre antes..

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE1MSAxMDI?lang=es,10/10/2025,16/10/2025,2 PUESTOS DE AYTE DE COCINA (REF.: 6973),,Cocinero/cocinera,"FUNCIONES: Elaboración de platos, especialmente cachopos. Mantenimiento del lugar de trabajo. Colaborar con el resto de compañeros en cocina. REQUISITOS: Experiencia mínima de 6 meses. Residir en Oviedo. CONDICIONES LABORALES: Contrato indefinido. Jornada completa en horario de 12:00 a 16:00 y 19:30 a 23:30. Salario según convenio de hostelería.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006973 INTERESADOS/AS EN LA OFERTA ENVIAR C.V. A: vinoteooviedo@gmailcom
.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE1MyAxMDI?lang=es,10/10/2025,11/10/2025,PEONES DE LA CONSTRUCCIÓN DE EIFICIOS (CID).,,Obrero de la construcción/obrera de la construcción,"Se necesita PEÓN DE LA CONSTRUCCIÓN en Mora de Rubielos. Debe estar inscrito/a como demandante de empleo.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008094 OFICINA DE EMPLEO DE TERUEL: - Enviando currículum al CORREO ELECTRÓNICO ofempleoteruel.ofertas2@aragon.es poniendo en el asunto el nº de oferta y el número del DNI o NIE. Para cualquier consulta de esta oferta puede llamar al tlf. 978 64 16 28 de 9 a 14 horas indicando número de oferta y número de DNI o NIE. Para consultar cómo solicitar ofertas de empleo: https://inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Teruel,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE1OSAxMDI?lang=es,10/10/2025,31/10/2025,PERSONAL DE LIMPIEZA (REF:6970),,Operario de limpieza de edificios/operaria de limpieza de edificios,"FUNCIONES: - Limpieza de habitaciones de los usuarios. - Limpieza de las zonas comunes. REQUISITOS: -Experiencia en puesto similar. CONDICIONES: - Contrato indefinido. - Jornada completa de 08:00 a 15:00 horas. - Salario según convenio colectivo de personas dependientes y desarrollo de la autonomia personal.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006970 Las personas interesadas podrán enviar el C.V a la siguiente dirección de correo electrónico rgsantirso@residenciasantirsooviedo.com.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE3MSAxMDI?lang=es,10/10/2025,30/11/2025,PINTOR/A INDUSTRIAL,,operario de preparación de superficies/operaria de preparación de superficies,"FUNCIONES: -Preparación de superficies metálicas (lijado, desengrase, imprimación). -Aplicación de pintura industrial en estructuras metálicas, maquinaria y componentes. -Uso de técnicas de pintura líquida y/o en polvo (powder coating). -Control de espesores, acabados y calidad final del trabajo. Mantenimiento del puesto de trabajo y equipos. REQUISITOS: -Al menos 6 meses de experiencia como pintor/a industrial LA EMPRESA VALORARÁ -Poseer formación específica en pintura industrial o tratamiento de superficies (FP o cursos homologados) -Poseer medios para poder acceder al puesto de trabajo en Pedrola. CONDICIONES: -Incorporación inmediata -Puesto ubicado en Pedrola. -Contrato indefinido -Jornada completa en turno central de 8 a 17 horas, con disponibilidad para hacer horas, sábados mañana.
Datos de contacto:
CÓDIGO DE OFERTA: 022025008098 OFICINA DE EMPLEO ESPACIO EMPRESAS ZARAGOZA: - Llamando al TELÉFONO 976 716 219 de 9 a 14 horas indicando número de oferta y DNI o NIE. - Mandando un correo electrónico a empresasz.inaem@aragon.es indicando en el asunto nº de oferta y su nº de DNI o NIE Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE3MyAxMDI?lang=es,10/10/2025,14/10/2025,PELUQUERA/O,,,"Peluquería de señoras de Llerena, necesita incorporar Peluquera o Peluquero con formación o experiencia en peluquería de señoras. Se oferta contrato laboral temporal a tiempo parcial negociable, sueldo según convenio.
Datos de contacto:
CÓDIGO DE OFERTA: 112025015709 Interesados/as llamar por teléfono al 655 90 19 39 María Angeles o enviar curriculum a angelesgomezlobo@hotmail.com.

Para acceder al detalle de la oferta haga click aquí",España,Badajoz,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDE3OCAxMDI?lang=es,10/10/2025,17/10/2025,OFICINA EMPLEO BURGOS-CAPISCOL // OFERTAS // TLFNO: 947225281 (EXT. 821940 Y 821945),,Cuidador de personas con discapacidad/cuidadora de personas con discapacidad,"PUESTO SOLICITADO: GEROCULTOR/A LOCALIDAD: LERMA (BURGOS). SE OFRECE: CONTRATO INDEFINIDO A JORNADA COMPLETA.
Datos de contacto:
CÓDIGO DE OFERTA: 082025020555 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Burgos,Contrato
